-5	-5	2721.68	492.268
-5	-5	2720.28	524.498
-5	-5	2718.89	547.735
-5	-5	2717.5	508.122
-5	-5	2716.11	484.68
-5	-5	2714.71	500.732
-5	-5	2713.32	509.6
-5	-5	2711.93	498.731
-5	-5	2710.53	507.596
-5	-5	2709.14	518.25
-5	-5	2707.75	482.285
-5	-5	2706.35	532.376
-5	-5	2704.96	525.097
-5	-5	2703.56	492.736
-5	-5	2702.17	501.591
-5	-5	2700.77	496.114
-5	-5	2699.37	487.058
-5	-5	2697.98	488.747
-5	-5	2696.58	449.268
-5	-5	2695.18	463.491
-5	-5	2693.79	472.341
-5	-5	2692.39	513.386
-5	-5	2690.99	493.606
-5	-5	2689.59	475.623
-5	-5	2688.19	461.223
-5	-5	2686.79	479.001
-5	-5	2685.4	475.328
-5	-5	2684	507.387
-5	-5	2682.6	473.344
-5	-5	2681.2	473.246
-5	-5	2679.8	437.439
-5	-5	2678.4	456.984
-5	-5	2677	456.889
-5	-5	2675.59	456.794
-5	-5	2674.19	431.724
-5	-5	2672.79	453.037
-5	-5	2671.39	472.559
-5	-5	2669.99	447.501
-5	-5	2668.58	458.103
-5	-5	2667.18	431.276
-5	-5	2665.78	454.349
-5	-5	2664.38	461.38
-5	-5	2662.97	447.036
-5	-5	2661.57	459.408
-5	-5	2660.16	446.851
-5	-5	2658.76	480.576
-5	-5	2657.35	432.429
-5	-5	2655.95	444.793
-5	-5	2654.54	473.161
-5	-5	2653.14	426.824
-5	-5	2651.73	432.069
-5	-5	2650.33	415.98
-5	-5	2648.92	428.335
-5	-5	2647.51	438.908
-5	-5	2646.1	454.806
-5	-5	2644.7	433.397
-5	-5	2643.29	411.996
-5	-5	2641.88	434.992
-5	-5	2640.47	493.48
-5	-5	2639.06	454.333
-5	-5	2637.66	441.818
-5	-5	2636.25	441.726
-5	-5	2634.84	462.918
-5	-5	2633.43	409.623
-5	-5	2632.02	420.176
-5	-5	2630.61	487.444
-5	-5	2629.2	437.722
-5	-5	2627.78	437.631
-5	-5	2626.37	469.426
-5	-5	2624.96	412.654
-5	-5	2623.55	430.275
-5	-5	2622.14	423.104
-5	-5	2620.73	458.415
-5	-5	2619.31	481.324
-5	-5	2617.9	424.609
-5	-5	2616.49	436.903
-5	-5	2615.07	438.58
-5	-5	2613.66	433.184
-5	-5	2612.24	433.094
-5	-5	2610.83	417.098
-5	-5	2609.41	420.545
-5	-5	2608	425.757
-5	-5	2606.58	423.902
-5	-5	2605.17	430.877
-5	-5	2603.75	453.739
-5	-5	2602.34	443.054
-5	-5	2600.92	444.726
-5	-5	2599.5	430.518
-5	-5	2598.09	419.844
-5	-5	2596.67	428.575
-5	-5	2595.25	412.615
-5	-5	2593.83	430.159
-5	-5	2592.41	465.321
-5	-5	2590.99	449.364
-5	-5	2589.58	417.557
-5	-5	2588.16	449.176
-5	-5	2586.74	443.799
-5	-5	2585.32	419.056
-5	-5	2583.9	473.54
-5	-5	2582.48	431.201
-5	-5	2581.06	445.188
-5	-5	2579.63	409.91
-5	-5	2578.21	423.896
-5	-5	2576.79	434.358
-5	-5	2575.37	439.542
-5	-5	2573.95	397.263
-5	-5	2572.53	444.631
-5	-5	2571.1	484.95
-5	-5	2569.68	453.229
-5	-5	2568.26	425.033
-5	-5	2566.83	444.259
-5	-5	2565.41	400.277
-5	-5	2563.98	437.053
-5	-5	2562.56	449.245
-5	-5	2561.13	447.397
-5	-5	2559.71	470.107
-5	-5	2558.28	429.672
-5	-5	2556.86	410.295
-5	-5	2555.43	429.493
-5	-5	2554.01	413.629
-5	-5	2552.58	432.818
-5	-5	2551.15	453.75
-5	-5	2549.72	432.637
-5	-5	2548.3	434.297
-5	-5	2546.87	418.449
-5	-5	2545.44	432.365
-5	-5	2544.01	416.524
-5	-5	2542.58	390.191
-5	-5	2541.15	425.096
-5	-5	2539.72	459.987
-5	-5	2538.3	445.902
-5	-5	2536.87	452.802
-5	-5	2535.43	433.48
-5	-5	2534	456.107
-5	-5	2532.57	429.804
-5	-5	2531.14	407.006
-5	-5	2529.71	441.849
-5	-5	2528.28	420.804
-5	-5	2526.85	453.884
-5	-5	2525.41	448.553
-5	-5	2523.98	427.519
-5	-5	2522.55	422.196
-5	-5	2521.12	458.736
-5	-5	2519.68	428.994
-5	-5	2518.25	444.596
-5	-5	2516.81	428.814
-5	-5	2515.38	451.381
-5	-5	2513.94	432.119
-5	-5	2512.51	430.287
-5	-5	2511.07	419.746
-5	-5	2509.64	484.087
-5	-5	2508.2	480.504
-5	-5	2506.77	422.964
-5	-5	2505.33	457.679
-5	-5	2503.89	386.249
-5	-5	2502.46	427.916
-5	-5	2501.02	452.174
-5	-5	2499.58	431.214
-5	-5	2498.14	455.461
-5	-5	2496.7	441.461
-5	-5	2495.26	451.794
-5	-5	2493.83	455.174
-5	-5	2492.39	442.92
-5	-5	2490.95	420.251
-5	-5	2489.51	454.887
-5	-5	2488.07	423.547
-5	-5	2486.63	442.548
-5	-5	2485.19	440.72
-5	-5	2483.74	431.954
-5	-5	2482.3	435.332
-5	-5	2480.86	452.58
-5	-5	2479.42	429.948
-5	-5	2477.98	483.589
-5	-5	2476.53	455.761
-5	-5	2475.09	471.258
-5	-5	2473.65	479.82
-5	-5	2472.2	465.865
-5	-5	2470.76	408.628
-5	-5	2469.32	418.929
-5	-5	2467.87	486.34
-5	-5	2466.43	439.517
-5	-5	2464.98	435.965
-5	-5	2463.54	461.818
-5	-5	2462.09	492.848
-5	-5	2460.65	451.25
-5	-5	2459.2	440.783
-5	-5	2457.75	451.06
-5	-5	2456.31	463.06
-5	-5	2454.86	456.052
-5	-5	2453.41	481.863
-5	-5	2451.96	443.773
-5	-5	2450.51	440.227
-5	-5	2449.07	414.244
-5	-5	2447.62	471.103
-5	-5	2446.17	436.498
-5	-5	2444.72	484.704
-5	-5	2443.27	401.823
-5	-5	2441.82	463.81
-5	-5	2440.37	429.235
-5	-5	2438.92	437.762
-5	-5	2437.47	454.901
-5	-5	2436.02	427.241
-5	-5	2434.57	461.599
-5	-5	2433.11	418.451
-5	-5	2431.66	456.239
-5	-5	2430.21	461.307
-5	-5	2428.76	431.954
-5	-5	2427.3	435.304
-5	-5	2425.85	418.01
-5	-5	2424.4	435.12
-5	-5	2422.94	421.273
-5	-5	2421.49	421.184
-5	-5	2420.03	476.095
-5	-5	2418.58	433.035
-5	-5	2417.12	465.586
-5	-5	2415.67	472.358
-5	-5	2414.21	446.499
-5	-5	2412.76	461.857
-5	-5	2411.3	448.027
-5	-5	2409.84	418.757
-5	-5	2408.39	430.679
-5	-5	2406.93	399.709
-5	-5	2405.47	454.509
-5	-5	2404.01	468.131
-5	-5	2402.56	437.173
-5	-5	2401.1	426.796
-5	-5	2399.64	435.275
-5	-5	2398.18	452.316
-5	-5	2396.72	445.368
-5	-5	2395.26	453.837
-5	-5	2393.8	410.936
-5	-5	2392.34	443.374
-5	-5	2390.88	491.203
-5	-5	2389.42	467.143
-5	-5	2387.96	443.093
-5	-5	2386.49	463.524
-5	-5	2385.03	439.485
-5	-5	2383.57	454.78
-5	-5	2382.11	437.59
-5	-5	2380.64	466.55
-5	-5	2379.18	427.153
-5	-5	2377.72	445.854
-5	-5	2376.25	416.725
-5	-5	2374.79	440.542
-5	-5	2373.33	426.792
-5	-5	2371.86	436.942
-5	-5	2370.4	455.621
-5	-5	2368.93	435.051
-5	-5	2367.46	467.368
-5	-5	2366	460.447
-5	-5	2364.53	427.955
-5	-5	2363.07	479.003
-5	-5	2361.6	443.112
-5	-5	2360.13	432.794
-5	-5	2358.66	454.849
-5	-5	2357.2	434.314
-5	-5	2355.73	437.628
-5	-5	2354.26	418.808
-5	-5	2352.79	428.932
-5	-5	2351.32	473.086
-5	-5	2349.85	408.333
-5	-5	2348.38	426.958
-5	-5	2346.91	440.472
-5	-5	2345.44	459.082
-5	-5	2343.97	450.485
-5	-5	2342.5	448.69
-5	-5	2341.03	419.708
-5	-5	2339.56	424.716
-5	-5	2338.09	433.118
-5	-5	2336.61	436.422
-5	-5	2335.14	409.165
-5	-5	2333.67	468.488
-5	-5	2332.2	456.509
-5	-5	2330.72	444.535
-5	-5	2329.25	456.315
-5	-5	2327.77	403.643
-5	-5	2326.3	451.034
-5	-5	2324.83	474.672
-5	-5	2323.35	457.622
-5	-5	2321.88	477.859
-5	-5	2320.4	460.816
-5	-5	2318.92	472.575
-5	-5	2317.45	438.605
-5	-5	2315.97	452.057
-5	-5	2314.49	440.111
-5	-5	2313.02	448.48
-5	-5	2311.54	429.772
-5	-5	2310.06	448.289
-5	-5	2308.58	426.207
-5	-5	2307.1	437.952
-5	-5	2305.63	459.837
-5	-5	2304.15	442.837
-5	-5	2302.67	488.369
-5	-5	2301.19	462.922
-5	-5	2299.71	474.647
-5	-5	2298.23	434.016
-5	-5	2296.75	435.612
-5	-5	2295.27	459.152
-5	-5	2293.78	435.426
-5	-5	2292.3	418.46
-5	-5	2290.82	420.058
-5	-5	2289.34	475.627
-5	-5	2287.86	408.075
-5	-5	2286.37	438.334
-5	-5	2284.89	428.128
-5	-5	2283.41	449.944
-5	-5	2281.92	449.848
-5	-5	2280.44	471.65
-5	-5	2278.95	456.392
-5	-5	2277.47	427.671
-5	-5	2275.98	429.263
-5	-5	2274.5	424.123
-5	-5	2273.01	418.984
-5	-5	2271.53	415.53
-5	-5	2270.04	465.9
-5	-5	2268.55	472.527
-5	-5	2267.07	469.063
-5	-5	2265.58	421.899
-5	-5	2264.09	430.211
-5	-5	2262.6	441.881
-5	-5	2261.12	456.904
-5	-5	2259.63	451.768
-5	-5	2258.14	441.597
-5	-5	2256.65	461.648
-5	-5	2255.16	433.017
-5	-5	2253.67	454.738
-5	-5	2252.18	434.509
-5	-5	2250.69	432.739
-5	-5	2249.2	437.677
-5	-5	2247.71	444.29
-5	-5	2246.21	432.462
-5	-5	2244.72	434.045
-5	-5	2243.23	449.032
-5	-5	2241.74	450.611
-5	-5	2240.25	455.539
-5	-5	2238.75	405.209
-5	-5	2237.26	400.1
-5	-5	2235.77	456.92
-5	-5	2234.27	443.435
-5	-5	2232.78	450.032
-5	-5	2231.28	439.9
-5	-5	2229.79	433.117
-5	-5	2228.29	439.712
-5	-5	2226.8	424.573
-5	-5	2225.3	427.825
-5	-5	2223.8	446.112
-5	-5	2222.31	457.71
-5	-5	2220.81	449.261
-5	-5	2219.31	435.807
-5	-5	2217.82	455.746
-5	-5	2216.32	460.656
-5	-5	2214.82	425.515
-5	-5	2213.32	440.438
-5	-5	2211.82	443.68
-5	-5	2210.32	428.576
-5	-5	2208.82	446.824
-5	-5	2207.32	448.395
-5	-5	2205.82	466.63
-5	-5	2204.32	409.88
-5	-5	2202.82	453.104
-5	-5	2201.32	439.683
-5	-5	2199.82	441.253
-5	-5	2198.32	466.13
-5	-5	2196.82	436.071
-5	-5	2195.31	454.281
-5	-5	2193.81	414.255
-5	-5	2192.31	402.523
-5	-5	2190.81	432.37
-5	-5	2189.3	410.663
-5	-5	2187.8	433.846
-5	-5	2186.29	423.782
-5	-5	2184.79	450.275
-5	-5	2183.28	406.988
-5	-5	2181.78	451.742
-5	-5	2180.27	456.626
-5	-5	2178.77	429.966
-5	-5	2177.26	408.297
-5	-5	2175.75	393.275
-5	-5	2174.25	433.007
-5	-5	2172.74	432.914
-5	-5	2171.23	426.187
-5	-5	2169.72	441.017
-5	-5	2168.22	459.156
-5	-5	2166.71	417.626
-5	-5	2165.2	434.104
-5	-5	2163.69	438.98
-5	-5	2162.18	438.886
-5	-5	2160.67	440.447
-5	-5	2159.16	432.075
-5	-5	2157.65	448.533
-5	-5	2156.14	438.507
-5	-5	2154.63	469.846
-5	-5	2153.12	430.048
-5	-5	2151.6	439.877
-5	-5	2150.09	429.863
-5	-5	2148.58	429.77
-5	-5	2147.07	436.288
-5	-5	2145.55	436.193
-5	-5	2144.04	419.58
-5	-5	2142.53	406.277
-5	-5	2141.01	460.678
-5	-5	2139.5	449.023
-5	-5	2137.98	427.47
-5	-5	2136.47	430.678
-5	-5	2134.95	455.331
-5	-5	2133.44	471.727
-5	-5	2131.92	468.327
-5	-5	2130.41	459.982
-5	-5	2128.89	426.916
-5	-5	2127.37	458.135
-5	-5	2125.85	446.503
-5	-5	2124.34	415.108
-5	-5	2122.82	449.603
-5	-5	2121.3	428.101
-5	-5	2119.78	419.777
-5	-5	2118.26	455.895
-5	-5	2116.74	440.987
-5	-5	2115.22	422.795
-5	-5	2113.7	429.283
-5	-5	2112.18	409.457
-5	-5	2110.66	425.808
-5	-5	2109.14	427.36
-5	-5	2107.62	419.051
-5	-5	2106.1	432.104
-5	-5	2104.58	433.653
-5	-5	2103.05	448.339
-5	-5	2101.53	425.255
-5	-5	2100.01	438.295
-5	-5	2098.49	413.582
-5	-5	2096.96	449.591
-5	-5	2095.44	451.134
-5	-5	2093.91	442.835
-5	-5	2092.39	457.497
-5	-5	2090.86	468.874
-5	-5	2089.34	424.517
-5	-5	2087.81	430.98
-5	-5	2086.29	470.207
-5	-5	2084.76	420.965
-5	-5	2083.24	432.337
-5	-5	2081.71	466.626
-5	-5	2080.18	438.697
-5	-5	2078.65	451.694
-5	-5	2077.13	474.503
-5	-5	2075.6	433.503
-5	-5	2074.07	410.512
-5	-5	2072.54	425.139
-5	-5	2071.01	467.551
-5	-5	2069.48	457.642
-5	-5	2067.95	449.372
-5	-5	2066.42	418.234
-5	-5	2064.89	437.743
-5	-5	2063.36	463.776
-5	-5	2061.83	432.655
-5	-5	2060.3	403.179
-5	-5	2058.76	412.883
-5	-5	2057.23	425.845
-5	-5	2055.7	435.54
-5	-5	2054.17	419.136
-5	-5	2052.63	440.242
-5	-5	2051.1	431.995
-5	-5	2049.57	423.752
-5	-5	2048.03	425.289
-5	-5	2046.5	431.712
-5	-5	2044.96	421.846
-5	-5	2043.43	421.754
-5	-5	2041.89	418.405
-5	-5	2040.36	455.751
-5	-5	2038.82	475.179
-5	-5	2037.28	473.448
-5	-5	2035.75	419.667
-5	-5	2034.21	450.474
-5	-5	2032.67	429.239
-5	-5	2031.13	435.647
-5	-5	2029.59	450.179
-5	-5	2028.06	433.832
-5	-5	2026.52	420.741
-5	-5	2024.98	436.89
-5	-5	2023.44	436.795
-5	-5	2021.9	420.465
-5	-5	2020.36	436.604
-5	-5	2018.82	431.64
-5	-5	2017.28	413.7
-5	-5	2015.73	421.719
-5	-5	2014.19	415.14
-5	-5	2012.65	442.611
-5	-5	2011.11	392.265
-5	-5	2009.57	419.729
-5	-5	2008.02	395.334
-5	-5	2006.48	427.645
-5	-5	2004.94	430.79
-5	-5	2003.39	422.6
-5	-5	2001.85	403.081
-5	-5	2000.3	427.27
-5	-5	1998.76	454.683
-5	-5	1997.21	433.553
-5	-5	1995.67	428.606
-5	-5	1994.12	456.001
-5	-5	1992.57	426.801
-5	-5	1991.03	420.242
-5	-5	1989.48	463.781
-5	-5	1987.93	436.213
-5	-5	1986.39	419.965
-5	-5	1984.84	460.245
-5	-5	1983.29	460.144
-5	-5	1981.74	387.405
-5	-5	1980.19	463.169
-5	-5	1978.64	437.252
-5	-5	1977.09	425.864
-5	-5	1975.54	464.477
-5	-5	1973.99	425.677
-5	-5	1972.44	433.643
-5	-5	1970.89	433.548
-5	-5	1969.34	430.23
-5	-5	1967.79	425.302
-5	-5	1966.23	465.474
-5	-5	1964.68	446.048
-5	-5	1963.13	470.099
-5	-5	1961.58	452.29
-5	-5	1960.02	460.236
-5	-5	1958.47	444.046
-5	-5	1956.91	471.293
-5	-5	1955.36	453.499
-5	-5	1953.8	485.555
-5	-5	1952.25	490.27
-5	-5	1950.69	485.341
-5	-5	1949.14	462.74
-5	-5	1947.58	473.882
-5	-5	1946.02	476.989
-5	-5	1944.47	464.039
-5	-5	1942.91	455.91
-5	-5	1941.35	479.883
-5	-5	1939.79	527.915
-5	-5	1938.24	563.092
-5	-5	1936.68	545.325
-5	-5	1935.12	550.015
-5	-5	1933.56	610.814
-5	-5	1932	618.693
-5	-5	1930.44	682.656
-5	-5	1928.88	706.536
-5	-5	1927.32	751.23
-5	-5	1925.76	771.882
-5	-5	1924.2	853.365
-5	-5	1922.63	881.988
-5	-5	1921.07	875.392
-5	-5	1919.51	855.998
-5	-5	1917.95	914.995
-5	-5	1916.38	900.398
-5	-5	1914.82	975.348
-5	-5	1913.26	917.583
-5	-5	1911.69	954.139
-5	-5	1910.13	971.504
-5	-5	1908.56	915.375
-5	-5	1907	953.504
-5	-5	1905.43	975.647
-5	-5	1903.86	943.502
-5	-5	1902.3	987.983
-5	-5	1900.73	914.359
-5	-5	1899.16	982.758
-5	-5	1897.6	966.589
-5	-5	1896.03	958.401
-5	-5	1894.46	1004.42
-5	-5	1892.89	975.508
-5	-5	1891.32	996.008
-5	-5	1889.76	1043.58
-5	-5	1888.19	1052.91
-5	-5	1886.62	961.9
-5	-5	1885.05	991.937
-5	-5	1883.48	1021.96
-5	-5	1881.9	1007.41
-5	-5	1880.33	1019.91
-5	-5	1878.76	1008.55
-5	-5	1877.19	1003.56
-5	-5	1875.62	1028.77
-5	-5	1874.04	1019.01
-5	-5	1872.47	994.938
-5	-5	1870.9	1010.61
-5	-5	1869.33	1021.5
-5	-5	1867.75	981.566
-5	-5	1866.18	1022.63
-5	-5	1864.6	1011.29
-5	-5	1863.03	987.257
-5	-5	1861.45	1018.77
-5	-5	1859.88	996.335
-5	-5	1858.3	1081.77
-5	-5	1856.72	1046.64
-5	-5	1855.15	1024.21
-5	-5	1853.57	1014.47
-5	-5	1851.99	1014.24
-5	-5	1850.41	982.324
-5	-5	1848.84	1077.15
-5	-5	1847.26	1035.73
-5	-5	1845.68	1013.33
-5	-5	1844.1	1027.35
-5	-5	1842.52	1011.29
-5	-5	1840.94	1018.98
-5	-5	1839.36	1074.12
-5	-5	1837.78	1050.15
-5	-5	1836.2	999.32
-5	-5	1834.62	1000.68
-5	-5	1833.03	1011.52
-5	-5	1831.45	987.587
-5	-5	1829.87	1020.54
-5	-5	1828.29	1017.15
-5	-5	1826.7	1018.5
-5	-5	1825.12	1049.85
-5	-5	1823.54	1082.76
-5	-5	1821.95	1038.33
-5	-5	1820.37	998.656
-5	-5	1818.78	985.813
-5	-5	1817.2	1050.25
-5	-5	1815.61	1043.7
-5	-5	1814.02	1073.42
-5	-5	1812.44	1011.72
-5	-5	1810.85	1049.3
-5	-5	1809.26	995.51
-5	-5	1807.68	1042.53
-5	-5	1806.09	1105.27
-5	-5	1804.5	991.689
-5	-5	1802.91	1041.83
-5	-5	1801.32	1027.43
-5	-5	1799.73	1069.67
-5	-5	1798.14	1064.71
-5	-5	1796.55	1069.19
-5	-5	1794.96	1123.97
-5	-5	1793.37	1095.42
-5	-5	1791.78	1057.47
-5	-5	1790.19	1126.35
-5	-5	1788.6	1053.85
-5	-5	1787.01	1092.86
-5	-5	1785.41	1124.01
-5	-5	1783.82	1086.09
-5	-5	1782.23	1079.57
-5	-5	1780.63	1079.33
-5	-5	1779.04	1101.04
-5	-5	1777.45	1141.56
-5	-5	1775.85	1100.54
-5	-5	1774.26	1114.4
-5	-5	1772.66	1067.14
-5	-5	1771.07	1142.09
-5	-5	1769.47	1094.85
-5	-5	1767.87	1147.84
-5	-5	1766.28	1139.75
-5	-5	1764.68	1139.49
-5	-5	1763.08	1165.84
-5	-5	1761.48	1176.53
-5	-5	1759.88	1162.18
-5	-5	1758.29	1199.45
-5	-5	1756.69	1163.22
-5	-5	1755.09	1183.27
-5	-5	1753.49	1192.38
-5	-5	1751.89	1184.3
-5	-5	1750.29	1219.96
-5	-5	1748.69	1250.91
-5	-5	1747.09	1261.56
-5	-5	1745.48	1212.88
-5	-5	1743.88	1303.12
-5	-5	1742.28	1299.7
-5	-5	1740.68	1283.81
-5	-5	1739.07	1370.85
-5	-5	1737.47	1339.36
-5	-5	1735.87	1393.61
-5	-5	1734.26	1407.32
-5	-5	1732.66	1523.86
-5	-5	1731.05	1481.45
-5	-5	1729.45	1507.59
-5	-5	1727.84	1557.07
-5	-5	1726.24	1603.42
-5	-5	1724.63	1715.11
-5	-5	1723.02	1823.64
-5	-5	1721.42	1876.11
-5	-5	1719.81	1931.68
-5	-5	1718.2	2018.31
-5	-5	1716.59	2044.28
-5	-5	1714.98	2138.62
-5	-5	1713.38	2141.24
-5	-5	1711.77	2190.46
-5	-5	1710.16	2132.49
-5	-5	1708.55	2111.82
-5	-5	1706.94	2055.45
-5	-5	1705.33	2061.18
-5	-5	1703.71	1930.37
-5	-5	1702.1	1870.97
-5	-5	1700.49	1682.87
-5	-5	1698.88	1659.22
-5	-5	1697.27	1691.4
-5	-5	1695.65	1704.96
-5	-5	1694.04	1842.48
-5	-5	1692.43	1907.13
-5	-5	1690.81	1971.75
-5	-5	1689.2	1979.04
-5	-5	1687.58	1856.27
-5	-5	1685.97	1761.43
-5	-5	1684.35	1612.47
-5	-5	1682.74	1517.72
-5	-5	1681.12	1432.3
-5	-5	1679.5	1356.2
-5	-5	1677.89	1235.3
-5	-5	1676.27	1146.91
-5	-5	1674.65	1125.01
-5	-5	1673.03	1052.13
-5	-5	1671.42	1051.89
-5	-5	1669.8	1017.68
-5	-5	1668.18	954.14
-5	-5	1666.56	856.676
-5	-5	1664.94	901.232
-5	-5	1663.32	887.138
-5	-5	1661.7	899.273
-5	-5	1660.08	965.378
-5	-5	1658.45	995.99
-5	-5	1656.83	947.976
-5	-5	1655.21	1051.01
-5	-5	1653.59	1024.57
-5	-5	1651.96	1032.04
-5	-5	1650.34	1085.7
-5	-5	1648.72	989.991
-5	-5	1647.09	998.998
-5	-5	1645.47	1004.92
-5	-5	1643.84	961.61
-5	-5	1642.22	1015.22
-5	-5	1640.59	1001.15
-5	-5	1638.97	1008.6
-5	-5	1637.34	1057.56
-5	-5	1635.71	1058.85
-5	-5	1634.09	1055.53
-5	-5	1632.46	1150.52
-5	-5	1630.83	1207.08
-5	-5	1629.2	1211.41
-5	-5	1627.57	1269.45
-5	-5	1625.94	1332.08
-5	-5	1624.32	1408.49
-5	-5	1622.69	1415.83
-5	-5	1621.06	1409.37
-5	-5	1619.42	1433.57
-5	-5	1617.79	1356.59
-5	-5	1616.16	1360.87
-5	-5	1614.53	1400.39
-5	-5	1612.9	1361.77
-5	-5	1611.27	1370.64
-5	-5	1609.63	1397.88
-5	-5	1608	1504.71
-5	-5	1606.37	1487.52
-5	-5	1604.73	1481.06
-5	-5	1603.1	1436.35
-5	-5	1601.46	1425.31
-5	-5	1599.83	1395.93
-5	-5	1598.19	1358.92
-5	-5	1596.56	1324.98
-5	-5	1594.92	1356.75
-5	-5	1593.28	1371.71
-5	-5	1591.65	1365.28
-5	-5	1590.01	1458.1
-5	-5	1588.37	1498.97
-5	-5	1586.73	1574.93
-5	-5	1585.1	1573.03
-5	-5	1583.46	1641.3
-5	-5	1581.82	1621.1
-5	-5	1580.18	1631.39
-5	-5	1578.54	1646.25
-5	-5	1576.9	1642.81
-5	-5	1575.26	1608.91
-5	-5	1573.61	1605.49
-5	-5	1571.97	1592.93
-5	-5	1570.33	1575.81
-5	-5	1568.69	1576.96
-5	-5	1567.05	1607.02
-5	-5	1565.4	1602.08
-5	-5	1563.76	1615.39
-5	-5	1562.12	1640.87
-5	-5	1560.47	1731.7
-5	-5	1558.83	1713.06
-5	-5	1557.18	1717.21
-5	-5	1555.54	1850.51
-5	-5	1553.89	1910.83
-5	-5	1552.24	2060.72
-5	-5	1550.6	2201.43
-5	-5	1548.95	2383.05
-5	-5	1547.3	2561.56
-5	-5	1545.65	2700.53
-5	-5	1544.01	2793.93
-5	-5	1542.36	2782.66
-5	-5	1540.71	2877.51
-5	-5	1539.06	2823.78
-5	-5	1537.41	2886.76
-5	-5	1535.76	2923.95
-5	-5	1534.11	2986.88
-5	-5	1532.46	2927.11
-5	-5	1530.81	2965.78
-5	-5	1529.15	3127.03
-5	-5	1527.5	3192.87
-5	-5	1525.85	3347.94
-5	-5	1524.2	3339.59
-5	-5	1522.54	3403.82
-5	-5	1520.89	3381.84
-5	-5	1519.24	3397.67
-5	-5	1517.58	3345.49
-5	-5	1515.93	3314.48
-5	-5	1514.27	3179.27
-5	-5	1512.62	3151.34
-5	-5	1510.96	2964.9
-5	-5	1509.3	2802.71
-5	-5	1507.65	2637.57
-5	-5	1505.99	2433.29
-5	-5	1504.33	2173.3
-5	-5	1502.67	1973.75
-5	-5	1501.02	1825.55
-5	-5	1499.36	1724.14
-5	-5	1497.7	1583.6
-5	-5	1496.04	1563.64
-5	-5	1494.38	1554.23
-5	-5	1492.72	1481.59
-5	-5	1491.06	1407.47
-5	-5	1489.4	1371.02
-5	-5	1487.73	1403.79
-5	-5	1486.07	1407.97
-5	-5	1484.41	1380.56
-5	-5	1482.75	1428.34
-5	-5	1481.08	1409.96
-5	-5	1479.42	1453.21
-5	-5	1477.76	1344.68
-5	-5	1476.09	1260.25
-5	-5	1474.43	1136.8
-5	-5	1472.76	1002.91
-5	-5	1471.1	824.05
-5	-5	1469.43	727.812
-5	-5	1467.76	640.621
-5	-5	1466.1	593.97
-5	-5	1464.43	571.334
-5	-5	1462.76	581.691
-5	-5	1461.09	538.085
-5	-5	1459.43	573.919
-5	-5	1457.76	548.313
-5	-5	1456.09	578.137
-5	-5	1454.42	595.966
-5	-5	1452.75	558.397
-5	-5	1451.08	579.216
-5	-5	1449.41	576.084
-5	-5	1447.74	572.953
-5	-5	1446.07	580.293
